Source,Target,Weight
00-0032062,00-0035889,3
00-0032062,00-0036360,3
00-0032062,00-0036637,3
00-0032775,00-0035149,1
00-0032775,00-0035547,1
00-0032775,00-0035715,1
00-0032775,00-0036637,1
00-0033040,00-0035149,1
00-0033040,00-0035547,1
00-0033040,00-0035715,1
00-0033040,00-0036637,1
00-0033481,00-0035149,1
00-0033481,00-0035547,2
00-0033481,00-0035715,1
00-0033481,00-0036637,2
00-0033873,00-0035149,1
00-0033873,00-0035547,3
00-0033873,00-0035715,1
00-0033873,00-0036637,4
00-0034297,00-0035149,1
00-0034297,00-0035547,1
00-0034297,00-0035715,2
00-0034297,00-0036637,1
00-0034301,00-0035149,1
00-0034301,00-0035547,1
00-0034301,00-0035715,1
00-0034301,00-0036637,1
00-0035140,00-0035149,1
00-0035140,00-0035547,3
00-0035140,00-0035715,1
00-0035140,00-0036637,4
00-0035149,00-0035547,1
00-0035149,00-0035715,1
00-0035149,00-0035889,1
00-0035149,00-0036360,1
00-0035149,00-0036637,1
00-0035547,00-0035715,1
00-0035547,00-0035889,2
00-0035547,00-0036360,2
00-0035547,00-0036637,3
00-0035715,00-0035889,1
00-0035715,00-0036360,1
00-0035715,00-0036637,1
00-0035889,00-0036637,3
00-0036360,00-0036637,3
00-0026498,00-0028872,1
00-0026498,00-0030431,1
00-0026498,00-0031235,1
00-0026498,00-0033110,4
00-0026498,00-0033246,1
00-0026498,00-0033908,4
00-0026498,00-0034449,1
00-0026498,00-0034845,1
00-0026498,00-0034899,2
00-0026498,00-0035603,2
00-0026498,00-0035664,3
00-0026498,00-0036414,2
00-0026498,00-0036415,2
00-0026498,00-0036424,3
00-0026498,00-0036860,1
00-0026498,00-0036862,3
00-0028872,00-0031235,1
00-0028872,00-0034449,1
00-0028872,00-0034646,1
00-0028872,00-0034845,1
00-0028872,00-0034899,1
00-0028872,00-0035603,1
00-0028872,00-0036414,1
00-0028872,00-0036415,1
00-0028872,00-0036424,1
00-0028872,00-0036860,1
00-0028872,00-0036862,1
00-0030431,00-0031235,1
00-0030431,00-0034449,1
00-0030431,00-0034646,1
00-0030431,00-0034845,1
00-0030431,00-0035603,1
00-0030431,00-0036424,1
00-0030431,00-0036860,1
00-0030431,00-0036862,1
00-0031235,00-0033110,1
00-0031235,00-0033246,1
00-0031235,00-0033908,1
00-0031235,00-0034449,1
00-0031235,00-0034646,1
00-0031235,00-0034845,1
00-0031235,00-0034899,1
00-0031235,00-0035603,1
00-0031235,00-0035664,1
00-0031235,00-0036414,1
00-0031235,00-0036415,1
00-0031235,00-0036424,1
00-0031235,00-0036860,1
00-0031235,00-0036862,1
00-0033110,00-0034449,1
00-0033110,00-0034646,2
00-0033110,00-0034845,1
00-0033110,00-0035603,2
00-0033110,00-0036424,3
00-0033110,00-0036860,1
00-0033110,00-0036862,3
00-0033246,00-0034449,1
00-0033246,00-0034646,3
00-0033246,00-0034845,1
00-0033246,00-0035603,1
00-0033246,00-0036424,1
00-0033246,00-0036860,1
00-0033246,00-0036862,1
00-0033908,00-0034449,1
00-0033908,00-0034646,2
00-0033908,00-0034845,1
00-0033908,00-0035603,2
00-0033908,00-0036424,3
00-0033908,00-0036860,1
00-0033908,00-0036862,3
00-0034449,00-0034646,1
00-0034449,00-0034845,1
00-0034449,00-0034899,1
00-0034449,00-0035603,1
00-0034449,00-0035664,1
00-0034449,00-0036414,1
00-0034449,00-0036415,1
00-0034449,00-0036424,1
00-0034449,00-0036860,1
00-0034449,00-0036862,1
00-0034646,00-0034845,1
00-0034646,00-0034899,2
00-0034646,00-0035603,2
00-0034646,00-0035664,2
00-0034646,00-0036414,4
00-0034646,00-0036415,2
00-0034646,00-0036424,2
00-0034646,00-0036860,1
00-0034646,00-0036862,2
00-0034845,00-0034899,1
00-0034845,00-0035603,1
00-0034845,00-0035664,1
00-0034845,00-0036414,1
00-0034845,00-0036415,1
00-0034845,00-0036424,1
00-0034845,00-0036860,1
00-0034845,00-0036862,1
00-0034899,00-0035603,2
00-0034899,00-0036424,2
00-0034899,00-0036860,1
00-0034899,00-0036862,2
00-0035603,00-0035664,2
00-0035603,00-0036414,2
00-0035603,00-0036415,2
00-0035603,00-0036424,2
00-0035603,00-0036860,1
00-0035603,00-0036862,2
00-0035664,00-0036424,3
00-0035664,00-0036860,1
00-0035664,00-0036862,3
00-0036414,00-0036424,2
00-0036414,00-0036860,1
00-0036414,00-0036862,2
00-0036415,00-0036424,2
00-0036415,00-0036860,1
00-0036415,00-0036862,3
00-0036424,00-0036860,1
00-0036424,00-0036862,3
00-0036860,00-0036862,1
00-0026544,00-0027061,1
00-0026544,00-0027691,1
00-0026544,00-0030279,2
00-0026544,00-0031543,1
00-0026544,00-0032725,1
00-0026544,00-0033536,2
00-0026544,00-0033699,2
00-0026544,00-0034440,1
00-0026544,00-0034903,1
00-0026544,00-0035329,2
00-0026544,00-0035414,2
00-0026544,00-0035432,2
00-0026544,00-0035883,1
00-0026544,00-0035898,1
00-0026544,00-0035908,1
00-0026544,00-0036355,2
00-0026544,00-0036370,2
00-0026544,00-0036382,1
00-0026544,00-0036650,2
00-0026544,00-0036988,2
00-0026544,00-0037011,2
00-0027061,00-0027691,1
00-0027061,00-0030279,1
00-0027061,00-0031543,1
00-0027061,00-0032725,1
00-0027061,00-0033536,1
00-0027061,00-0033699,1
00-0027061,00-0034440,1
00-0027061,00-0034903,1
00-0027061,00-0035329,1
00-0027061,00-0035414,1
00-0027061,00-0035432,1
00-0027061,00-0035883,1
00-0027061,00-0035898,1
00-0027061,00-0035908,1
00-0027061,00-0036355,1
00-0027061,00-0036370,1
00-0027061,00-0036382,1
00-0027061,00-0036650,1
00-0027061,00-0036988,1
00-0027061,00-0037011,1
00-0027691,00-0030279,1
00-0027691,00-0031543,1
00-0027691,00-0032725,1
00-0027691,00-0033536,1
00-0027691,00-0033699,1
00-0027691,00-0034440,1
00-0027691,00-0034903,1
00-0027691,00-0035329,1
00-0027691,00-0035414,1
00-0027691,00-0035432,1
00-0027691,00-0035883,1
00-0027691,00-0035898,1
00-0027691,00-0035908,1
00-0027691,00-0036355,1
00-0027691,00-0036370,1
00-0027691,00-0036382,1
00-0027691,00-0036650,1
00-0027691,00-0036988,1
00-0027691,00-0037011,1
00-0030279,00-0034903,1
00-0030279,00-0035883,1
00-0030279,00-0035898,1
00-0030279,00-0036650,2
00-0030279,00-0036988,3
00-0030279,00-0037011,2
00-0031543,00-0034903,1
00-0031543,00-0035432,1
00-0031543,00-0035883,1
00-0031543,00-0035898,1
00-0031543,00-0036650,1
00-0031543,00-0036988,1
00-0031543,00-0037011,1
00-0032725,00-0034903,1
00-0032725,00-0035432,1
00-0032725,00-0035883,1
00-0032725,00-0035898,1
00-0032725,00-0036650,1
00-0032725,00-0036988,1
00-0032725,00-0037011,1
00-0033536,00-0034903,1
00-0033536,00-0035883,1
00-0033536,00-0035898,1
00-0033536,00-0036650,2
00-0033536,00-0036988,3
00-0033536,00-0037011,2
00-0033699,00-0034903,1
00-0033699,00-0035883,1
00-0033699,00-0035898,1
00-0033699,00-0036650,2
00-0033699,00-0036988,3
00-0033699,00-0037011,2
00-0034440,00-0034903,1
00-0034440,00-0035883,1
00-0034440,00-0035898,1
00-0034440,00-0036650,1
00-0034440,00-0036988,1
00-0034440,00-0037011,1
00-0034903,00-0035329,1
00-0034903,00-0035414,1
00-0034903,00-0035432,1
00-0034903,00-0035883,1
00-0034903,00-0035898,1
00-0034903,00-0035908,1
00-0034903,00-0036355,1
00-0034903,00-0036370,1
00-0034903,00-0036382,1
00-0034903,00-0036650,1
00-0034903,00-0036988,1
00-0034903,00-0037011,1
00-0035329,00-0035432,2
00-0035329,00-0035883,1
00-0035329,00-0035898,1
00-0035329,00-0036650,2
00-0035329,00-0036988,3
00-0035329,00-0037011,2
00-0035414,00-0035883,1
00-0035414,00-0035898,1
00-0035414,00-0036650,2
00-0035414,00-0036988,3
00-0035414,00-0037011,2
00-0035432,00-0035883,1
00-0035432,00-0035898,1
00-0035432,00-0035908,1
00-0035432,00-0036355,2
00-0035432,00-0036370,2
00-0035432,00-0036382,1
00-0035432,00-0036650,2
00-0035432,00-0036988,2
00-0035432,00-0037011,2
00-0035883,00-0035898,1
00-0035883,00-0035908,1
00-0035883,00-0036355,1
00-0035883,00-0036370,1
00-0035883,00-0036382,1
00-0035883,00-0036650,1
00-0035883,00-0036988,1
00-0035883,00-0037011,1
00-0035898,00-0035908,1
00-0035898,00-0036355,1
00-0035898,00-0036370,1
00-0035898,00-0036382,1
00-0035898,00-0036650,1
00-0035898,00-0036988,1
00-0035898,00-0037011,1
00-0035908,00-0036650,1
00-0035908,00-0036988,1
00-0035908,00-0037011,1
00-0036355,00-0036650,2
00-0036355,00-0036988,4
00-0036355,00-0037011,2
00-0036370,00-0036650,2
00-0036370,00-0036988,3
00-0036370,00-0037011,2
00-0036382,00-0036650,1
00-0036382,00-0036988,1
00-0036382,00-0037011,1
00-0036650,00-0036988,2
00-0036650,00-0037011,2
00-0036988,00-0037011,2
00-0026625,00-0031549,2
00-0026625,00-0033090,2
00-0026625,00-0033307,2
00-0026625,00-0033858,2
00-0026625,00-0036183,1
00-0026625,00-0036875,2
00-0026625,00-0036972,2
00-0029239,00-0031549,1
00-0029239,00-0033090,1
00-0029239,00-0033307,1
00-0029239,00-0033858,1
00-0029239,00-0036096,1
00-0029239,00-0036183,1
00-0029239,00-0036875,1
00-0029239,00-0036972,1
00-0031062,00-0031549,1
00-0031062,00-0033090,1
00-0031062,00-0033307,1
00-0031062,00-0033858,1
00-0031062,00-0036183,1
00-0031062,00-0036875,1
00-0031062,00-0036972,1
00-0031549,00-0033090,2
00-0031549,00-0033307,2
00-0031549,00-0033858,2
00-0031549,00-0034960,2
00-0031549,00-0035624,1
00-0031549,00-0035645,1
00-0031549,00-0035657,2
00-0031549,00-0035726,1
00-0031549,00-0036096,2
00-0031549,00-0036183,1
00-0031549,00-0036875,2
00-0031549,00-0036972,2
00-0033090,00-0033307,4
00-0033090,00-0033858,2
00-0033090,00-0034960,2
00-0033090,00-0035624,1
00-0033090,00-0035645,1
00-0033090,00-0035657,2
00-0033090,00-0035726,1
00-0033090,00-0036096,2
00-0033090,00-0036183,1
00-0033090,00-0036875,4
00-0033090,00-0036972,3
00-0033307,00-0033858,2
00-0033307,00-0034960,2
00-0033307,00-0035624,1
00-0033307,00-0035645,1
00-0033307,00-0035657,2
00-0033307,00-0035726,1
00-0033307,00-0036096,2
00-0033307,00-0036183,1
00-0033307,00-0036875,4
00-0033307,00-0036972,3
00-0033858,00-0034960,2
00-0033858,00-0035624,1
00-0033858,00-0035645,1
00-0033858,00-0035657,2
00-0033858,00-0035726,1
00-0033858,00-0036096,2
00-0033858,00-0036183,1
00-0033858,00-0036875,2
00-0033858,00-0036972,2
00-0034960,00-0036183,2
00-0034960,00-0036875,2
00-0034960,00-0036972,2
00-0035624,00-0036183,1
00-0035624,00-0036875,1
00-0035624,00-0036972,1
00-0035645,00-0036183,1
00-0035645,00-0036875,1
00-0035645,00-0036972,1
00-0035657,00-0036183,1
00-0035657,00-0036875,2
00-0035657,00-0036972,2
00-0035726,00-0036183,1
00-0035726,00-0036875,1
00-0035726,00-0036972,1
00-0036096,00-0036183,1
00-0036096,00-0036875,2
00-0036096,00-0036972,2
00-0036183,00-0036875,1
00-0036183,00-0036972,1
00-0036875,00-0036972,3
00-0027685,00-0029000,1
00-0027685,00-0031588,1
00-0027685,00-0031787,1
00-0027685,00-0033550,1
00-0027685,00-0033869,1
00-0027685,00-0033904,1
00-0027685,00-0034857,1
00-0027685,00-0035250,1
00-0027685,00-0035308,1
00-0027685,00-0035689,1
00-0027685,00-0036187,1
00-0027685,00-0036196,1
00-0027685,00-0036251,1
00-0027685,00-0036560,1
00-0029000,00-0033308,1
00-0029000,00-0033550,1
00-0029000,00-0033869,1
00-0029000,00-0036560,1
00-0031588,00-0033308,1
00-0031588,00-0033550,1
00-0031588,00-0033869,1
00-0031588,00-0033904,1
00-0031588,00-0035308,2
00-0031588,00-0036560,1
00-0031787,00-0033308,1
00-0031787,00-0033550,1
00-0031787,00-0033869,1
00-0031787,00-0033904,1
00-0031787,00-0035308,2
00-0031787,00-0036560,1
00-0033308,00-0033466,1
00-0033308,00-0033550,2
00-0033308,00-0033869,1
00-0033308,00-0033904,1
00-0033308,00-0034857,1
00-0033308,00-0035250,1
00-0033308,00-0035308,1
00-0033308,00-0035689,1
00-0033308,00-0036187,1
00-0033308,00-0036196,1
00-0033308,00-0036251,1
00-0033308,00-0036560,1
00-0033466,00-0033550,1
00-0033466,00-0033869,1
00-0033466,00-0036560,1
00-0033550,00-0033869,1
00-0033550,00-0033904,1
00-0033550,00-0034857,1
00-0033550,00-0035250,1
00-0033550,00-0035308,1
00-0033550,00-0035689,1
00-0033550,00-0036187,1
00-0033550,00-0036196,1
00-0033550,00-0036251,1
00-0033550,00-0036560,1
00-0033869,00-0033904,1
00-0033869,00-0034857,2
00-0033869,00-0035250,1
00-0033869,00-0035308,1
00-0033869,00-0035689,2
00-0033869,00-0036187,2
00-0033869,00-0036196,1
00-0033869,00-0036251,1
00-0033869,00-0036560,1
00-0033904,00-0036187,1
00-0033904,00-0036196,1
00-0033904,00-0036251,1
00-0033904,00-0036560,1
00-0034857,00-0036560,1
00-0035250,00-0036560,1
00-0035308,00-0036187,2
00-0035308,00-0036196,2
00-0035308,00-0036251,1
00-0035308,00-0036560,1
00-0035689,00-0036560,1
00-0036187,00-0036560,1
00-0036196,00-0036560,1
00-0036251,00-0036560,1
00-0027696,00-0027973,1
00-0027696,00-0030068,1
00-0027696,00-0030874,1
00-0027696,00-0031868,1
00-0027696,00-0032135,1
00-0027696,00-0032790,1
00-0027696,00-0032791,1
00-0027696,00-0033957,1
00-0027696,00-0035562,1
00-0027696,00-0036308,1
00-0027696,00-0036906,1
00-0027696,00-0036907,1
00-0027696,00-0036945,1
00-0027973,00-0029567,1
00-0027973,00-0030068,1
00-0027973,00-0030874,1
00-0027973,00-0031428,1
00-0027973,00-0031868,1
00-0027973,00-0032135,1
00-0027973,00-0032790,1
00-0027973,00-0032791,1
00-0027973,00-0033957,1
00-0027973,00-0034597,1
00-0027973,00-0035562,1
00-0027973,00-0035685,1
00-0027973,00-0036290,1
00-0027973,00-0036308,1
00-0027973,00-0036309,1
00-0027973,00-0036906,1
00-0027973,00-0036907,1
00-0027973,00-0036945,1
00-0029567,00-0030068,1
00-0029567,00-0030874,1
00-0029567,00-0031868,1
00-0029567,00-0032135,1
00-0029567,00-0032790,1
00-0029567,00-0032791,1
00-0029567,00-0033957,1
00-0029567,00-0035562,1
00-0029567,00-0036308,1
00-0029567,00-0036906,1
00-0029567,00-0036907,1
00-0029567,00-0036945,1
00-0030068,00-0030874,1
00-0030068,00-0031428,1
00-0030068,00-0031868,1
00-0030068,00-0032135,1
00-0030068,00-0032790,1
00-0030068,00-0032791,1
00-0030068,00-0033957,1
00-0030068,00-0034597,1
00-0030068,00-0035562,1
00-0030068,00-0035685,1
00-0030068,00-0036290,1
00-0030068,00-0036308,1
00-0030068,00-0036309,1
00-0030068,00-0036906,1
00-0030068,00-0036907,1
00-0030068,00-0036945,1
00-0030874,00-0031428,1
00-0030874,00-0031868,2
00-0030874,00-0032135,1
00-0030874,00-0032790,1
00-0030874,00-0033957,1
00-0030874,00-0034597,1
00-0030874,00-0035562,1
00-0030874,00-0035685,1
00-0030874,00-0036290,1
00-0030874,00-0036308,1
00-0030874,00-0036309,1
00-0030874,00-0036906,1
00-0030874,00-0036907,1
00-0030874,00-0036945,1
00-0031428,00-0031868,1
00-0031428,00-0032135,1
00-0031428,00-0032790,1
00-0031428,00-0032791,1
00-0031428,00-0033957,1
00-0031428,00-0036308,1
00-0031428,00-0036906,1
00-0031428,00-0036907,1
00-0031428,00-0036945,1
00-0031868,00-0032135,1
00-0031868,00-0032790,1
00-0031868,00-0032791,1
00-0031868,00-0033957,1
00-0031868,00-0034597,1
00-0031868,00-0035562,1
00-0031868,00-0035685,1
00-0031868,00-0036290,1
00-0031868,00-0036308,1
00-0031868,00-0036309,1
00-0031868,00-0036906,1
00-0031868,00-0036907,1
00-0031868,00-0036945,1
00-0032135,00-0032790,1
00-0032135,00-0032791,1
00-0032135,00-0033957,1
00-0032135,00-0034597,1
00-0032135,00-0035562,1
00-0032135,00-0035685,1
00-0032135,00-0036290,1
00-0032135,00-0036308,1
00-0032135,00-0036309,1
00-0032135,00-0036906,1
00-0032135,00-0036907,1
00-0032135,00-0036945,1
00-0032790,00-0032791,1
00-0032790,00-0033957,1
00-0032790,00-0034597,1
00-0032790,00-0035562,1
00-0032790,00-0035685,1
00-0032790,00-0036290,1
00-0032790,00-0036308,1
00-0032790,00-0036309,1
00-0032790,00-0036906,1
00-0032790,00-0036907,1
00-0032790,00-0036945,1
00-0032791,00-0033957,1
00-0032791,00-0034597,1
00-0032791,00-0035562,1
00-0032791,00-0035685,1
00-0032791,00-0036290,1
00-0032791,00-0036308,1
00-0032791,00-0036309,1
00-0032791,00-0036906,1
00-0032791,00-0036907,1
00-0032791,00-0036945,1
00-0033957,00-0034597,1
00-0033957,00-0035562,1
00-0033957,00-0035685,1
00-0033957,00-0036290,1
00-0033957,00-0036308,1
00-0033957,00-0036309,1
00-0033957,00-0036906,1
00-0033957,00-0036907,1
00-0033957,00-0036945,1
00-0034597,00-0036308,1
00-0034597,00-0036906,1
00-0034597,00-0036907,1
00-0034597,00-0036945,1
00-0035562,00-0036290,1
00-0035562,00-0036308,1
00-0035562,00-0036309,1
00-0035562,00-0036906,1
00-0035562,00-0036907,1
00-0035562,00-0036945,1
00-0035685,00-0036308,1
00-0035685,00-0036906,2
00-0035685,00-0036907,1
00-0035685,00-0036945,2
00-0036290,00-0036308,1
00-0036290,00-0036906,3
00-0036290,00-0036907,1
00-0036290,00-0036945,3
00-0036308,00-0036309,1
00-0036308,00-0036906,1
00-0036308,00-0036907,1
00-0036308,00-0036945,1
00-0036309,00-0036906,3
00-0036309,00-0036907,1
00-0036309,00-0036945,3
00-0036906,00-0036907,1
00-0036906,00-0036945,3
00-0036907,00-0036945,1
00-0027857,00-0029269,1
00-0027857,00-0029632,1
00-0027857,00-0029892,1
00-0027857,00-0031345,1
00-0027857,00-0031687,1
00-0027857,00-0033288,1
00-0027857,00-0034073,1
00-0027857,00-0034115,1
00-0027857,00-0034164,1
00-0027857,00-0034487,1
00-0027857,00-0035719,1
00-0027857,00-0035760,1
00-0027857,00-0035806,1
00-0027857,00-0036259,1
00-0027857,00-0036261,1
00-0027857,00-0036429,1
00-0027857,00-0036564,1
00-0027857,00-0036567,1
00-0027857,00-0036984,1
00-0027857,00-0037012,1
00-0029269,00-0029632,1
00-0029269,00-0029892,1
00-0029269,00-0031345,1
00-0029269,00-0031687,1
00-0029269,00-0033288,1
00-0029269,00-0034073,1
00-0029269,00-0034115,1
00-0029269,00-0034164,1
00-0029269,00-0034487,1
00-0029269,00-0035719,1
00-0029269,00-0035760,1
00-0029269,00-0035806,1
00-0029269,00-0036259,1
00-0029269,00-0036261,1
00-0029269,00-0036429,1
00-0029269,00-0036564,1
00-0029269,00-0036567,1
00-0029269,00-0036984,1
00-0029269,00-0037012,1
00-0029632,00-0029892,1
00-0029632,00-0031345,1
00-0029632,00-0031687,1
00-0029632,00-0033288,1
00-0029632,00-0034073,1
00-0029632,00-0034115,1
00-0029632,00-0034164,1
00-0029632,00-0034487,1
00-0029632,00-0035719,1
00-0029632,00-0035760,1
00-0029632,00-0035806,1
00-0029632,00-0036259,1
00-0029632,00-0036261,1
00-0029632,00-0036429,1
00-0029632,00-0036564,1
00-0029632,00-0036567,1
00-0029632,00-0036984,1
00-0029632,00-0037012,1
00-0029892,00-0034164,1
00-0029892,00-0034487,1
00-0029892,00-0035760,1
00-0029892,00-0036259,4
00-0029892,00-0036564,1
00-0029892,00-0036567,3
00-0029892,00-0036984,1
00-0029892,00-0037012,2
00-0031345,00-0034164,1
00-0031345,00-0034487,1
00-0031345,00-0035760,1
00-0031345,00-0036259,2
00-0031345,00-0036564,1
00-0031345,00-0036567,2
00-0031345,00-0036984,1
00-0031345,00-0037012,2
00-0031687,00-0034164,1
00-0031687,00-0034487,2
00-0031687,00-0035760,1
00-0031687,00-0036259,1
00-0031687,00-0036564,1
00-0031687,00-0036567,1
00-0031687,00-0036984,1
00-0031687,00-0037012,1
00-0033288,00-0034164,1
00-0033288,00-0034487,1
00-0033288,00-0035760,1
00-0033288,00-0036259,4
00-0033288,00-0036564,1
00-0033288,00-0036567,3
00-0033288,00-0036984,1
00-0033288,00-0037012,2
00-0034073,00-0034164,1
00-0034073,00-0034487,1
00-0034073,00-0035760,1
00-0034073,00-0036259,3
00-0034073,00-0036564,1
00-0034073,00-0036567,3
00-0034073,00-0036984,1
00-0034073,00-0037012,2
00-0034115,00-0034164,1
00-0034115,00-0034487,2
00-0034115,00-0035760,1
00-0034115,00-0036259,1
00-0034115,00-0036564,1
00-0034115,00-0036567,1
00-0034115,00-0036984,1
00-0034115,00-0037012,1
00-0034164,00-0034487,1
00-0034164,00-0035719,1
00-0034164,00-0035760,1
00-0034164,00-0035806,1
00-0034164,00-0036259,1
00-0034164,00-0036261,1
00-0034164,00-0036429,1
00-0034164,00-0036564,1
00-0034164,00-0036567,1
00-0034164,00-0036984,1
00-0034164,00-0037012,1
00-0034487,00-0035719,1
00-0034487,00-0035760,1
00-0034487,00-0035806,1
00-0034487,00-0036259,1
00-0034487,00-0036261,1
00-0034487,00-0036429,1
00-0034487,00-0036564,1
00-0034487,00-0036567,1
00-0034487,00-0036984,1
00-0034487,00-0037012,1
00-0035719,00-0035760,1
00-0035719,00-0036259,4
00-0035719,00-0036564,1
00-0035719,00-0036567,3
00-0035719,00-0036984,1
00-0035719,00-0037012,2
00-0035760,00-0035806,1
00-0035760,00-0036259,1
00-0035760,00-0036261,1
00-0035760,00-0036429,1
00-0035760,00-0036564,1
00-0035760,00-0036567,1
00-0035760,00-0036984,1
00-0035760,00-0037012,1
00-0035806,00-0036259,1
00-0035806,00-0036564,1
00-0035806,00-0036567,1
00-0035806,00-0036984,1
00-0035806,00-0037012,1
00-0036259,00-0036261,4
00-0036259,00-0036429,3
00-0036259,00-0036564,1
00-0036259,00-0036567,3
00-0036259,00-0036984,1
00-0036259,00-0037012,2
00-0036261,00-0036564,1
00-0036261,00-0036567,3
00-0036261,00-0036984,1
00-0036261,00-0037012,2
00-0036429,00-0036564,1
00-0036429,00-0036567,3
00-0036429,00-0036984,1
00-0036429,00-0037012,2
00-0036564,00-0036567,1
00-0036564,00-0036984,1
00-0036564,00-0037012,1
00-0036567,00-0036984,1
00-0036567,00-0037012,2
00-0036984,00-0037012,1
00-0027939,00-0030663,1
00-0027939,00-0032104,1
00-0027939,00-0032543,1
00-0027939,00-0032688,1
00-0027939,00-0033275,1
00-0027939,00-0033720,1
00-0027939,00-0034317,1
00-0027939,00-0034496,1
00-0027939,00-0034869,1
00-0027939,00-0035956,1
00-0027939,00-0035957,1
00-0027939,00-0036283,1
00-0027939,00-0036438,1
00-0027939,00-0036555,1
00-0027939,00-0036572,1
00-0027939,00-0036910,1
00-0027939,00-0036955,1
00-0027939,00-0037005,1
00-0030663,00-0032104,1
00-0030663,00-0032543,1
00-0030663,00-0032688,1
00-0030663,00-0033275,1
00-0030663,00-0033280,2
00-0030663,00-0033720,1
00-0030663,00-0034052,1
00-0030663,00-0034317,1
00-0030663,00-0034365,1
00-0030663,00-0034496,1
00-0030663,00-0034578,1
00-0030663,00-0034827,1
00-0030663,00-0034869,2
00-0030663,00-0035956,1
00-0030663,00-0035957,1
00-0030663,00-0036283,1
00-0030663,00-0036438,1
00-0030663,00-0036555,1
00-0030663,00-0036572,1
00-0030663,00-0036910,1
00-0030663,00-0036955,1
00-0030663,00-0037005,1
00-0032104,00-0032543,1
00-0032104,00-0032688,1
00-0032104,00-0033275,1
00-0032104,00-0033280,1
00-0032104,00-0033720,1
00-0032104,00-0034317,1
00-0032104,00-0034365,1
00-0032104,00-0034496,1
00-0032104,00-0034578,1
00-0032104,00-0034827,1
00-0032104,00-0034869,1
00-0032104,00-0035956,1
00-0032104,00-0035957,1
00-0032104,00-0036283,1
00-0032104,00-0036438,1
00-0032104,00-0036555,1
00-0032104,00-0036572,1
00-0032104,00-0036910,1
00-0032104,00-0036955,2
