Source,Target,Weight
00-0022864,00-0028083,104.22
00-0026143,00-0027717,353.32000000000005
00-0026224,00-0027717,57.62
00-0027717,00-0027944,224.52
00-0027717,00-0028083,104.52
00-0022921,00-0026625,123.32
00-0022921,00-0027067,115.92
00-0022921,00-0029530,115.52
00-0022921,00-0029531,239.56
00-0022921,00-0029546,110.52
00-0022921,00-0029638,1009.92
00-0026625,00-0027067,25.92
00-0026625,00-0027691,128.32
00-0026625,00-0027825,208.16
00-0026625,00-0027943,21.919999999999998
00-0026625,00-0028074,23.419999999999998
00-0026625,00-0029530,25.52
00-0026625,00-0029531,32.3
00-0026625,00-0029546,20.52
00-0026625,00-0029638,85.72
00-0027067,00-0027691,120.92
00-0027067,00-0027825,13.620000000000001
00-0027067,00-0027943,14.52
00-0027067,00-0028074,16.02
00-0027067,00-0029530,18.12
00-0027067,00-0029531,24.9
00-0027067,00-0029546,13.120000000000001
00-0027067,00-0029638,78.32000000000001
00-0027691,00-0029530,120.52
00-0027691,00-0029531,127.3
00-0027691,00-0029546,115.52
00-0027691,00-0029638,373.92
00-0027825,00-0029530,13.219999999999999
00-0027825,00-0029531,20.0
00-0027825,00-0029546,8.219999999999999
00-0027825,00-0029638,239.02
00-0027943,00-0029530,14.120000000000001
00-0027943,00-0029531,20.9
00-0027943,00-0029546,9.12
00-0027943,00-0029638,216.6
00-0028074,00-0029530,15.620000000000001
00-0028074,00-0029531,22.4
00-0028074,00-0029546,10.620000000000001
00-0028074,00-0029638,75.82000000000001
00-0029530,00-0029531,24.5
00-0029530,00-0029546,12.719999999999999
00-0029530,00-0029638,77.92
00-0029531,00-0029546,19.5
00-0029531,00-0029638,227.55999999999997
00-0029546,00-0029638,72.92
00-0022943,00-0026300,71.82
00-0022943,00-0027253,84.28
00-0022943,00-0029269,126.22
00-0022943,00-0029664,182.32
00-0022943,00-0029677,240.32
00-0026300,00-0026739,17.52
00-0026300,00-0027253,14.18
00-0026300,00-0027688,89.16
00-0026300,00-0027997,93.92
00-0026300,00-0029269,56.12
00-0026300,00-0029664,112.22
00-0026300,00-0029677,170.22
00-0026739,00-0027253,29.98
00-0026739,00-0029269,71.92
00-0026739,00-0029664,128.02
00-0026739,00-0029677,186.02
00-0027253,00-0027688,24.84
00-0027253,00-0027997,106.38
00-0027253,00-0029269,68.58
00-0027253,00-0029664,124.68
00-0027253,00-0029677,182.68
00-0027688,00-0029269,66.78
00-0027688,00-0029664,122.88
00-0027688,00-0029677,180.88
00-0027997,00-0029269,227.82
00-0027997,00-0029664,490.32
00-0027997,00-0029677,410.56
00-0029269,00-0029664,495.82000000000005
00-0029269,00-0029677,335.26000000000005
00-0029664,00-0029677,597.76
00-0022999,00-0028409,130.52
00-0023459,00-0028409,836.56
00-0026176,00-0028409,438.42
00-0028002,00-0028409,468.32
00-0023436,00-0025513,131.5
00-0023436,00-0028903,133.5
00-0023436,00-0029260,155.4
00-0023500,00-0025513,266.32000000000005
00-0023500,00-0028903,626.6200000000001
00-0023500,00-0029260,498.62
00-0024221,00-0025513,125.02
00-0024221,00-0028903,352.02000000000004
00-0024221,00-0029260,334.82000000000005
00-0024389,00-0025513,67.72
00-0024389,00-0028903,69.72
00-0024389,00-0029260,91.62
00-0025396,00-0025513,9.92
00-0025396,00-0028903,11.919999999999998
00-0025396,00-0029260,33.82
00-0025513,00-0026986,218.62
00-0025513,00-0027974,271.20000000000005
00-0025513,00-0028149,19.02
00-0025513,00-0028903,13.919999999999998
00-0025513,00-0029260,35.82
00-0026986,00-0028903,379.22
00-0026986,00-0029260,304.72
00-0027974,00-0028903,1253.42
00-0027974,00-0029260,624.22
00-0028149,00-0028903,143.62
00-0028149,00-0029260,76.02000000000001
00-0028903,00-0029260,49.72
00-0023441,00-0026932,52.019999999999996
00-0023441,00-0027057,38.82
00-0023441,00-0027103,11.620000000000001
00-0023441,00-0027873,114.12
00-0023441,00-0027918,93.52
00-0023441,00-0027942,222.52
00-0023441,00-0027973,267.06000000000006
00-0023441,00-0029293,45.92
00-0023441,00-0029414,21.82
00-0023441,00-0029632,59.54
00-0026932,00-0027103,47.62
00-0026932,00-0029293,232.61999999999998
00-0026932,00-0029414,58.62
00-0026932,00-0029632,288.30000000000007
00-0027057,00-0027103,33.32
00-0027057,00-0029293,342.32000000000005
00-0027057,00-0029414,44.32
00-0027057,00-0029632,366.50000000000006
00-0027103,00-0027873,184.22
00-0027103,00-0027918,109.62
00-0027103,00-0027942,428.4200000000001
00-0027103,00-0027973,562.94
00-0027103,00-0029293,190.51999999999998
00-0027103,00-0029414,16.52
00-0027103,00-0029632,112.84
00-0027873,00-0029293,369.22
00-0027873,00-0029414,195.22
00-0027873,00-0029632,493.90000000000003
00-0027918,00-0029293,294.62
00-0027918,00-0029414,120.61999999999999
00-0027918,00-0029632,216.94
00-0027942,00-0029293,926.32
00-0027942,00-0029414,439.4200000000001
00-0027942,00-0029632,1059.4
00-0027973,00-0029293,1104.24
00-0027973,00-0029414,573.94
00-0027973,00-0029632,1333.24
00-0029293,00-0029414,201.52
00-0029293,00-0029632,648.94
00-0029414,00-0029632,123.84
00-0023578,00-0027325,35.06
00-0023578,00-0027450,8.46
00-0023578,00-0027654,11.96
00-0023578,00-0028042,30.259999999999998
00-0023578,00-0029422,9.559999999999999
00-0023578,00-0029613,270.36000000000007
00-0027325,00-0029422,34.82
00-0027325,00-0029613,295.62000000000006
00-0027450,00-0029422,8.219999999999999
00-0027450,00-0029613,269.02000000000004
00-0027654,00-0029422,11.719999999999999
00-0027654,00-0029613,272.52000000000004
00-0028042,00-0029422,30.02
00-0028042,00-0029613,647.92
00-0029422,00-0029613,270.12000000000006
00-0023645,00-0026069,382.84000000000003
00-0023645,00-0027089,47.94
00-0025418,00-0026069,1003.0200000000001
00-0025418,00-0027089,159.92
00-0026069,00-0026153,868.52
00-0026069,00-0027089,132.72
00-0026069,00-0027583,192.61999999999998
00-0026069,00-0027681,384.72
00-0026069,00-0027939,1930.34
00-0026153,00-0027089,106.91999999999999
00-0027089,00-0027583,45.62
00-0027089,00-0027681,140.82
00-0027089,00-0027939,368.48
00-0023662,00-0028202,133.16
00-0023662,00-0028581,84.06
00-0026213,00-0028202,259.32
00-0026213,00-0028581,210.22
00-0028202,00-0028581,54.82
00-0023682,00-0029660,258.12
00-0026151,00-0029660,56.42
00-0027861,00-0029660,475.52000000000004
00-0028097,00-0029660,113.02
00-0023742,00-0028092,9.92
00-0023742,00-0028180,9.92
00-0023742,00-0028434,745.42
00-0023742,00-0028441,9.92
00-0023742,00-0029159,290.56000000000006
00-0023742,00-0029263,1748.8
00-0023742,00-0029273,133.18
00-0025399,00-0028092,288.72
00-0025399,00-0028180,288.72
00-0025399,00-0028441,288.72
00-0025399,00-0029159,1268.8999999999999
00-0025399,00-0029263,2762.0799999999995
00-0025399,00-0029273,1053.82
00-0027891,00-0028092,147.24
00-0027891,00-0028180,147.24
00-0027891,00-0028441,147.24
00-0027891,00-0029159,357.34000000000003
00-0027891,00-0029263,904.78
00-0027891,00-0029273,369.34000000000003
00-0028092,00-0028180,17.72
00-0028092,00-0028434,70.82
00-0028092,00-0028441,17.72
00-0028092,00-0029159,14.82
00-0028092,00-0029263,340.92
00-0028092,00-0029273,73.52
00-0028180,00-0028434,70.82
00-0028180,00-0028441,17.72
00-0028180,00-0029159,14.82
00-0028180,00-0029263,340.92
00-0028180,00-0029273,73.52
00-0028434,00-0028441,70.82
00-0028434,00-0029159,1091.8
00-0028434,00-0029263,3333.9799999999996
00-0028434,00-0029273,490.71999999999997
00-0028441,00-0029159,14.82
00-0028441,00-0029263,340.92
00-0028441,00-0029273,73.52
00-0029159,00-0029263,2066.2999999999997
00-0029159,00-0029273,350.90000000000003
00-0029263,00-0029273,1190.72
00-0024226,00-0024535,362.48
00-0024226,00-0029137,1512.48
00-0024334,00-0024535,431.32000000000005
00-0024334,00-0026184,1481.6200000000001
00-0024334,00-0029137,971.8200000000002
00-0024535,00-0026184,449.9200000000001
00-0024535,00-0029137,258.52000000000004
00-0026184,00-0029137,1392.32
00-0024243,00-0026197,573.0
00-0024243,00-0028121,280.62
00-0026197,00-0027948,386.74
00-0026197,00-0028121,416.8
00-0027948,00-0028121,168.23999999999998
00-0024264,00-0028872,95.88
00-0024264,00-0028899,7.88
00-0024264,00-0028958,116.49999999999999
00-0024264,00-0029612,186.49999999999997
00-0024264,00-0029640,160.9
00-0026035,00-0028872,93.9
00-0026035,00-0028899,91.22
00-0026035,00-0028958,91.22
00-0026035,00-0029612,150.92
00-0026035,00-0029640,116.72
00-0027854,00-0028872,359.56
00-0027854,00-0028899,238.29999999999998
00-0027854,00-0028958,380.18
00-0027854,00-0029612,450.18
00-0027854,00-0029640,424.58000000000004
00-0027985,00-0028872,294.94000000000005
00-0027985,00-0028899,85.72
00-0027985,00-0028958,267.32000000000005
00-0027985,00-0029612,228.82
00-0027985,00-0029640,495.62
00-0028872,00-0028899,12.600000000000001
00-0028872,00-0028958,56.279999999999994
00-0028872,00-0029612,105.9
00-0028872,00-0029640,224.84
00-0028899,00-0028958,9.92
00-0028899,00-0029612,69.62
00-0028899,00-0029640,35.42
00-0028958,00-0029612,126.52000000000001
00-0028958,00-0029640,182.72
00-0029612,00-0029640,170.92000000000002
00-0024268,00-0026577,85.22
00-0024268,00-0029580,252.82000000000002
00-0024268,00-0029615,106.42
00-0024268,00-0029693,76.92
00-0024268,00-0029701,253.78
00-0025612,00-0025708,10.78
00-0025612,00-0026577,35.52
00-0025612,00-0028112,156.32000000000002
00-0025612,00-0029580,75.61999999999999
00-0025612,00-0029615,137.12
00-0025612,00-0029693,11.719999999999999
00-0025612,00-0029701,424.90000000000003
00-0025708,00-0026577,44.58
00-0025708,00-0029580,202.07999999999998
00-0025708,00-0029615,517.48
00-0025708,00-0029693,20.66
00-0025708,00-0029701,1225.48
00-0026577,00-0028112,260.82000000000005
00-0026577,00-0029580,109.41999999999999
00-0026577,00-0029615,170.92
00-0026577,00-0029693,26.02
00-0026577,00-0029701,458.70000000000005
00-0028112,00-0029580,334.52000000000004
00-0028112,00-0029615,555.62
00-0028112,00-0029693,44.92
00-0028112,00-0029701,936.5
00-0029580,00-0029615,697.72
00-0029580,00-0029693,26.82
00-0029580,00-0029701,1151.0200000000002
00-0029615,00-0029693,47.22
00-0029615,00-0029701,1466.42
00-0029693,00-0029701,194.58
00-0025394,00-0027547,798.02
00-0025394,00-0029572,1020.72
00-0025394,00-0029587,854.92
00-0027547,00-0027796,34.92
00-0027547,00-0027950,317.94
00-0027547,00-0027981,402.4200000000001
00-0027547,00-0029572,201.22
00-0027547,00-0029587,84.52
00-0027796,00-0029572,129.72
00-0027796,00-0029587,41.519999999999996
00-0027950,00-0029572,503.12
00-0027950,00-0029587,365.82000000000005
00-0027981,00-0029572,806.32
00-0027981,00-0029587,485.12000000000006
00-0029572,00-0029587,326.72
00-0025549,00-0029567,803.36
00-0026189,00-0029567,641.72
00-0026995,00-0029567,625.0
00-0027029,00-0029567,1097.5400000000002
00-0027725,00-0029567,120.47999999999999
00-0027758,00-0029567,751.8399999999999
00-0028087,00-0029567,107.17999999999999
00-0026345,00-0026852,585.22
00-0026345,00-0027215,503.42
00-0026345,00-0028093,562.3199999999999
00-0026345,00-0028116,536.4200000000001
00-0026345,00-0029141,1252.8200000000002
00-0026345,00-0029604,1370.5400000000002
00-0026345,00-0029665,985.96
00-0026852,00-0028116,202.22000000000003
00-0026852,00-0029141,794.42
00-0026852,00-0029604,584.46
00-0026852,00-0029665,739.76
00-0027215,00-0028116,232.32000000000002
00-0027215,00-0029141,691.72
00-0027215,00-0029604,258.56
00-0027215,00-0029665,731.86
00-0028093,00-0028116,178.42000000000002
00-0028093,00-0029141,675.82
00-0028093,00-0029604,833.06
00-0028093,00-0029665,715.96
00-0028116,00-0029141,686.72
00-0028116,00-0029604,588.7800000000001
00-0028116,00-0029665,726.8600000000001
00-0029141,00-0029604,1157.36
00-0029141,00-0029665,1224.26
00-0029604,00-0029665,791.1
00-0026898,00-0027876,135.6
00-0026898,00-0028292,126.14
00-0026898,00-0029510,125.14
00-0027321,00-0027876,71.38
00-0027321,00-0028292,61.919999999999995
00-0027321,00-0029510,60.919999999999995
00-0027876,00-0028064,99.18
00-0027876,00-0028091,118.66000000000001
00-0027876,00-0028292,19.779999999999998
00-0027876,00-0029510,18.78
00-0028064,00-0028292,89.72
00-0028064,00-0029510,88.72
00-0028091,00-0028292,109.2
00-0028091,00-0029510,108.2
00-0028292,00-0029510,9.32
00-0029608,00-0029668,2852.5199999999995
00-0029608,00-0029689,1137.62
00-0029608,00-0029697,1026.62
00-0029668,00-0029689,1744.2
00-0029668,00-0029697,1508.3000000000002
00-0029689,00-0029697,562.5200000000001
00-0007091,00-0026983,50.22
00-0007091,00-0029033,190.76
00-0007091,00-0029608,640.46
00-0007091,00-0029668,978.26
00-0007091,00-0029689,244.26
00-0007091,00-0029697,427.76
00-0007091,00-0030181,158.66
00-0026983,00-0029033,94.42
00-0026983,00-0029608,230.82
00-0026983,00-0029668,385.76000000000005
00-0026983,00-0029689,55.22
00-0026983,00-0029697,154.02
00-0026983,00-0030181,49.82
00-0029033,00-0029608,603.4200000000001
00-0029033,00-0029668,941.2200000000001
00-0029033,00-0029689,207.22
00-0029033,00-0029697,390.72
00-0029033,00-0030181,121.62
00-0029608,00-0030181,1685.8200000000002
00-0029668,00-0030181,1696.24
00-0029689,00-0030181,342.12
00-0029697,00-0030181,358.62
00-0010346,00-0028067,1082.82
00-0010346,00-0028943,471.90000000000003
00-0010346,00-0029854,1258.84
00-0027690,00-0028943,215.62
00-0027690,00-0029854,215.72
00-0027874,00-0028943,285.32000000000005
00-0027874,00-0029854,1534.22
00-0028067,00-0028943,179.32
00-0028067,00-0029682,309.6
00-0028067,00-0029683,419.32000000000005
00-0028067,00-0029854,493.82
00-0028142,00-0028943,17.12
00-0028142,00-0029854,688.22
00-0028943,00-0029682,15.719999999999999
00-0028943,00-0029683,49.42
00-0028943,00-0029854,17.82
00-0029682,00-0029854,697.5
00-0029683,00-0029854,618.9200000000001
00-0019596,00-0026035,2148.36
00-0019596,00-0027325,1997.5600000000002
00-0019596,00-0027925,1996.3
00-0019596,00-0027955,648.34
00-0019596,00-0029984,286.84000000000003
00-0019596,00-0030000,357.44000000000005
00-0019596,00-0030474,298.94000000000005
00-0019596,00-0030540,1121.92
00-0026035,00-0026293,245.16
00-0026035,00-0027150,954.6000000000001
00-0026035,00-0027325,945.56
00-0026035,00-0027656,1228.46
00-0026035,00-0027925,368.52
00-0026035,00-0027955,153.92
00-0026035,00-0027994,376.72
00-0026035,00-0028011,332.72
00-0026035,00-0029239,673.0799999999999
00-0026035,00-0029984,88.82
00-0026035,00-0030000,159.42
00-0026035,00-0030474,100.91999999999999
00-0026035,00-0030540,334.46000000000004
00-0026293,00-0027325,524.62
00-0026293,00-0027732,29.22
00-0026293,00-0027925,28.82
00-0026293,00-0027955,5.72
00-0026293,00-0029239,170.82
00-0026293,00-0029984,5.72
00-0026293,00-0030000,76.32
00-0026293,00-0030474,17.82
00-0026293,00-0030540,99.02
00-0027150,00-0027325,1301.56
00-0027150,00-0027925,930.8599999999999
00-0027150,00-0027955,361.96000000000004
00-0027150,00-0029984,175.72
00-0027150,00-0030000,246.32
00-0027150,00-0030474,187.82
00-0027150,00-0030540,579.36
00-0027325,00-0027656,1251.42
00-0027325,00-0027732,324.12
00-0027325,00-0027925,560.3199999999999
00-0027325,00-0027955,298.52
00-0027325,00-0027994,521.3199999999999
00-0027325,00-0028011,477.32000000000005
00-0027325,00-0029239,783.32
00-0027325,00-0029984,165.92
00-0027325,00-0030000,236.51999999999998
00-0027325,00-0030474,178.01999999999998
00-0027325,00-0030540,504.62
00-0027656,00-0027925,749.1200000000001
00-0027656,00-0027955,319.32000000000005
00-0027656,00-0029984,88.92
00-0027656,00-0030000,159.52
00-0027656,00-0030474,101.02
00-0027656,00-0030540,633.12
00-0027732,00-0027925,63.620000000000005
00-0027732,00-0027955,46.519999999999996
00-0027732,00-0029984,29.22
00-0027732,00-0030000,99.82
00-0027732,00-0030474,41.32
00-0027732,00-0030540,121.92
00-0027925,00-0027955,38.019999999999996
00-0027925,00-0027994,260.82000000000005
00-0027925,00-0028011,216.82
00-0027925,00-0029239,175.32
00-0027925,00-0029984,18.919999999999998
00-0027925,00-0030000,89.52
00-0027925,00-0030474,31.019999999999996
00-0027925,00-0030540,113.42
00-0027955,00-0027994,243.72
00-0027955,00-0028011,199.72
00-0027955,00-0029239,91.12
00-0027955,00-0029984,5.72
00-0027955,00-0030000,76.32
00-0027955,00-0030474,17.82
00-0027955,00-0030540,96.32
00-0027994,00-0029984,105.82
00-0027994,00-0030000,176.42
00-0027994,00-0030474,117.91999999999999
00-0027994,00-0030540,319.12000000000006
00-0028011,00-0029984,144.12
00-0028011,00-0030000,240.02
00-0028011,00-0030474,156.22
00-0028011,00-0030540,275.12000000000006
00-0029239,00-0029984,66.02
00-0029239,00-0030000,136.61999999999998
00-0029239,00-0030474,78.11999999999999
00-0029239,00-0030540,235.12
00-0029984,00-0030000,76.32
00-0029984,00-0030474,17.82
00-0029984,00-0030540,84.92
00-0030000,00-0030474,88.41999999999999
00-0030000,00-0030540,155.52
00-0030474,00-0030540,97.02
00-0020531,00-0022864,706.26
00-0020531,00-0022943,1568.6200000000001
00-0020531,00-0028862,391.06
00-0020531,00-0030085,903.64
00-0020531,00-0030216,2651.32
00-0022864,00-0022943,170.52
00-0022864,00-0023564,119.11999999999999
00-0022864,00-0027696,228.01999999999998
00-0022864,00-0027966,243.82000000000002
00-0022864,00-0028862,5.319999999999999
00-0022864,00-0029205,51.42
00-0022864,00-0030085,104.02
00-0022864,00-0030216,53.519999999999996
00-0022943,00-0023564,156.82
00-0022943,00-0027696,436.22
00-0022943,00-0027966,759.72
00-0022943,00-0028862,43.019999999999996
00-0022943,00-0029205,254.61999999999998
00-0022943,00-0030085,278.22
00-0022943,00-0030216,350.32000000000005
00-0023564,00-0028862,119.52
00-0023564,00-0030085,218.22
00-0023564,00-0030216,132.32
00-0027696,00-0028862,228.42
00-0027696,00-0030085,582.9200000000001
00-0027696,00-0030216,433.72
00-0027966,00-0028862,79.42
00-0027966,00-0030085,546.4200000000001
00-0027966,00-0030216,1112.52
00-0028862,00-0029205,12.219999999999999
00-0028862,00-0030085,104.42
00-0028862,00-0030216,18.52
00-0029205,00-0030085,256.62
00-0029205,00-0030216,234.52
00-0030085,00-0030216,275.72
00-0020679,00-0028249,34.22
00-0020679,00-0029883,70.22
00-0020679,00-0030092,3.82
00-0020679,00-0030107,16.62
00-0025389,00-0028249,455.12
00-0025389,00-0029883,469.22
00-0025389,00-0030092,388.5
00-0025389,00-0030107,739.22
00-0026498,00-0028249,614.02
00-0026498,00-0029883,628.1199999999999
00-0026498,00-0030092,547.4
00-0026498,00-0030107,2053.1
00-0028249,00-0029883,151.82
00-0028249,00-0030092,71.1
00-0028249,00-0030107,147.42
00-0029883,00-0030092,85.2
00-0029883,00-0030107,161.52
00-0030092,00-0030107,80.8
00-0021206,00-0024334,347.28000000000003
00-0021206,00-0024535,142.58
00-0021206,00-0026201,245.68
00-0021206,00-0029137,425.6
00-0021206,00-0030047,143.08
00-0021206,00-0030441,139.68
00-0024226,00-0026201,953.8000000000001
00-0024226,00-0030047,798.8600000000001
00-0024226,00-0030441,172.26
00-0024334,00-0026201,564.8199999999999
00-0024334,00-0030047,350.62
00-0024334,00-0030441,209.12
00-0024535,00-0026201,110.42
00-0024535,00-0030047,7.82
00-0024535,00-0030441,4.42
00-0026184,00-0026201,981.7200000000001
00-0026184,00-0030047,758.0200000000001
00-0026184,00-0030441,266.92
00-0026201,00-0029137,779.0200000000001
00-0026201,00-0030047,376.82000000000005
00-0026201,00-0030441,107.52000000000001
00-0029137,00-0030047,671.4200000000001
00-0029137,00-0030441,198.22
00-0030047,00-0030441,4.92
00-0021429,00-0022921,1737.6000000000001
00-0021429,00-0027691,282.08000000000004
00-0021429,00-0027825,254.48
00-0021429,00-0027853,228.07999999999998
00-0021429,00-0027943,231.16
00-0021429,00-0029336,934.3199999999999
00-0021429,00-0029638,1049.52
00-0021429,00-0030287,1238.14
